filename,width,height,class,xmin,ymin,xmax,ymax
fake_3090_jpg.rf.a3fed1ddf1d761508fa1ea3dd6446fc3.jpg,416,416,Fake,116,67,323,343
real_3752_jpg.rf.a40009f39b43264ef18a0620f8953b5b.jpg,416,416,Real,77,51,342,352
fake_2539_jpg.rf.a3fd080594d9c47e108e62fae97f3f80.jpg,416,416,Fake,82,0,373,327
real_846_jpg.rf.a3fde51e03c4706180fea9ae6f3bada7.jpg,416,416,Real,68,56,332,355
fake_286_jpg.rf.a414656693454b7cb4d6aafc35f21a15.jpg,416,416,Fake,68,68,320,360
real_891_jpg.rf.a40ebb25b0595d3fe4148fa770845c46.jpg,416,416,Real,115,73,306,312
fake_2223_jpg.rf.a41da31da35a035130a783d09f97400f.jpg,416,416,Fake,44,28,340,353
real_909_jpg.rf.a412497ec074af6d02cce0964e856bfa.jpg,416,416,Real,117,29,309,300
fake_1780_jpg.rf.a424d0c1827c3711150af26f057349ab.jpg,416,416,Fake,0,0,383,366
real_2921_jpg.rf.a4218f6aab253020bad7b2ce70196d00.jpg,416,416,Real,87,52,341,371
fake_2046_jpg.rf.a434cbf595f335c4eb9189c9c10c9492.jpg,416,416,Fake,27,0,370,349
fake_2879_jpg.rf.a420bdc7d334e24e0b10c70f988cf0ff.jpg,416,416,Fake,91,25,335,322
fake_2087_jpg.rf.a43e7659c0fbae4725162bcfab71483c.jpg,416,416,Fake,52,0,360,344
real_672_jpg.rf.a3ef55f9fbe2884bb9b10df68891057f.jpg,416,416,Real,102,53,353,337
real_2829_jpg.rf.a444216f16680364f61ac6a5f4c4719f.jpg,416,416,Real,149,95,284,295
fake_1854_jpg.rf.a458abe4452865e222c03aee8918e3bd.jpg,416,416,Fake,25,0,371,371
real_240_jpg.rf.a442c3e59dc2b35b4921c8548121e94f.jpg,416,416,Real,98,42,309,321
real_2942_jpg.rf.a4292ad20533b6a501ac03f2feaad7e8.jpg,416,416,Real,121,112,242,293
real_442_jpg.rf.a4385f7f22df4a545f70525eb8d19131.jpg,416,416,Real,115,64,307,326
real_618_jpg.rf.a45c19d810c887b9969d59be32aaf9df.jpg,416,416,Real,0,56,253,313
fake_2264_jpg.rf.a45f32f4fbb0b465c70b114acd43016e.jpg,416,416,Fake,66,1,352,348
fake_522_jpg.rf.a46319e05edfea04735ca77239a9ddd1.jpg,416,416,Fake,93,33,326,303
fake_1121_jpg.rf.a466904589e8dc6dd2c37bda57050934.jpg,416,416,Fake,70,0,346,339
fake_967_jpg.rf.a46cf13cdae0917887abbf1aeecf80a9.jpg,416,416,Fake,68,0,339,326
fake_3669_jpg.rf.a46d9692b4bb7f399d483e8bbb9ec5b6.jpg,416,416,Fake,62,21,334,344
fake_987_jpg.rf.a46fb1787e5708b993ec09179ce6415f.jpg,416,416,Fake,92,0,313,325
real_867_jpg.rf.a4704f4d1e1cec7ac9994de00f23a7ba.jpg,416,416,Real,112,65,336,343
fake_3468_jpg.rf.a4781854a34693872b5dad69922d9f71.jpg,416,416,Fake,128,68,275,287
fake_2227_jpg.rf.a47357a6566e637612ad73df084a485c.jpg,416,416,Fake,34,0,358,349
fake_1963_jpg.rf.a47b3a3ce5d4baa58c25494952da2b44.jpg,416,416,Fake,91,19,321,342
fake_1358_jpg.rf.a47ca944bfd98e3606309950124f9c2b.jpg,416,416,Fake,52,0,388,359
real_2869_jpg.rf.a47e730eb0deb101fce8416da80b7b2c.jpg,416,416,Real,108,50,317,324
fake_1485_jpg.rf.a47ef3f35f75d6b428a1c1617387da39.jpg,416,416,Fake,48,13,369,346
real_2798_jpg.rf.a48b1387e5c33c2b242f988d6ebac50b.jpg,416,416,Real,65,29,317,333
real_408_jpg.rf.a490c9d7cf5c9279caf03b8c70195f1a.jpg,416,416,Real,109,47,305,334
fake_1217_jpg.rf.a4912c0c2855217da5c3e1f862698ca4.jpg,416,416,Fake,82,0,371,382
real_981_jpg.rf.a4923b9217da99b76a655bd8be77acd6.jpg,416,416,Real,86,77,315,326
fake_3445_jpg.rf.a4a1180c6e88ea921a104635bc53dda5.jpg,416,416,Fake,95,79,309,341
fake_1579_jpg.rf.a492b344c95a728c9967857bd46545c0.jpg,416,416,Fake,70,7,330,322
real_3104_jpg.rf.a49e07b0ac63446d2855ef9bd3ecc22e.jpg,416,416,Real,100,62,341,359
real_849_jpg.rf.a4a346c46f42c1ee05a951ee12e10163.jpg,416,416,Real,110,58,416,356
real_2156_jpg.rf.a4bccfca15e0e007f7cb5e5ea8930191.jpg,416,416,Real,89,0,383,355
fake_3420_jpg.rf.a4be1a9749db31338bc29db29bc5ad52.jpg,416,416,Fake,97,45,320,337
real_3539_jpg.rf.a4aa1fab95096a8dec7ce4b329a547f1.jpg,416,416,Real,85,58,337,336
real_513_jpg.rf.a4b1c27ae0fe1c3a0b47fa9bb725bb63.jpg,416,416,Real,61,22,293,297
fake_597_jpg.rf.a4bf8bc150c1696d29c7dbff62a28fb0.jpg,416,416,Fake,108,19,310,337
fake_3326_jpg.rf.a4c5f3d871625019840c8767f7dd4a76.jpg,416,416,Fake,104,71,304,327
fake_109_jpg.rf.a4b01e8e1c5a781c8ee3b57411ace06f.jpg,416,416,Fake,99,13,311,345
fake_2679_jpg.rf.a4c5548ee4dfbb0d95494e16e4d1a017.jpg,416,416,Fake,56,0,357,362
real_1362_jpg.rf.a4a921d68a097bac33fd72f7ef41723e.jpg,416,416,Real,115,78,327,289
real_3433_jpg.rf.a4c8a0239440956ebcbf4cfc26776a2b.jpg,416,416,Real,47,38,342,351
fake_3582_jpg.rf.a4c8ae3ff5ad6cc5bec9639cec39c7c9.jpg,416,416,Fake,108,19,367,292
fake_312_jpg.rf.a4ccadecc2975fce29ffc163eb495117.jpg,416,416,Fake,170,48,416,326
fake_1370_jpg.rf.a4dde883e60321a483dba9a6756bc7dc.jpg,416,416,Fake,61,0,325,349
real_410_jpg.rf.a4e04548f70f8a400c6fc946dc5ec1f0.jpg,416,416,Real,118,35,335,327
real_1549_jpg.rf.a4dc44aa0e69dc9e262d1adb48c03813.jpg,416,416,Real,54,16,353,359
fake_1076_jpg.rf.a4e56e385b45a0071b10363aee8df8bf.jpg,416,416,Fake,21,0,361,331
real_3242_jpg.rf.a4e51e464b55b8df022c1a568aa5bf76.jpg,416,416,Real,102,53,312,314
real_2185_jpg.rf.a4f41a2a0e6e7cd0034f96823645014d.jpg,416,416,Real,101,50,312,326
real_1849_jpg.rf.a4eaf42bb83d088a0b6e684d46cc3f19.jpg,416,416,Real,108,89,303,319
fake_1072_jpg.rf.a5028b8724e3b8d4d9f5867bb3582053.jpg,416,416,Fake,0,0,343,352
fake_700_jpg.rf.a4fe5ea66d288c0d3bb2d200d0f87cf5.jpg,416,416,Fake,50,0,345,331
real_1020_jpg.rf.a4fbddbff7dae91ff903ee692c4223d7.jpg,416,416,Real,56,17,326,348
real_3788_jpg.rf.a4f78b371de17a2d0316d2f15da8acd7.jpg,416,416,Real,76,30,338,334
real_421_jpg.rf.a4fb102ee0b71f34c067aa06e9d3513f.jpg,416,416,Real,108,69,314,288
real_1481_jpg.rf.a508482161b60ec3ae59982387c6cd48.jpg,416,416,Real,52,56,337,337
fake_2895_jpg.rf.a50a01a473d2f7072f25dd4bdb0d6932.jpg,416,416,Fake,117,55,368,346
fake_2536_jpg.rf.a508351ee92f5581691ee26e411d76fc.jpg,416,416,Fake,29,0,367,341
real_1991_jpg.rf.a5131d0cfcc2a12b84b6f4b045021565.jpg,416,416,Real,33,0,358,339
real_2660_jpg.rf.a50f5ae52c753ad9b86116ad39d7808d.jpg,416,416,Real,61,7,354,337
fake_671_jpg.rf.a517fe17dce90100a171168b7932dfd7.jpg,416,416,Fake,37,0,359,319
fake_1053_jpg.rf.a51fcdd58de2937ad3bfe30ca0079564.jpg,416,416,Fake,52,0,335,335
fake_2316_jpg.rf.a51d345c59392f982d9b0c8eda88c90e.jpg,416,416,Fake,48,0,384,374
fake_515_jpg.rf.a528e45b3aacfd9f320f470df2c1d256.jpg,416,416,Fake,75,17,332,317
fake_3504_jpg.rf.a52199f9f777f7778bcbff133627694e.jpg,416,416,Fake,108,53,302,323
real_674_jpg.rf.a5294c4cda6cc8d5796cf0777d20b4b0.jpg,416,416,Real,96,44,303,322
fake_282_jpg.rf.a527f2c03426c4c81b8ee5ae26973e17.jpg,416,416,Fake,59,10,301,326
real_2642_jpg.rf.a531b060864112ec49e575661ea6fb31.jpg,416,416,Real,76,44,355,358
fake_3270_jpg.rf.a5290387214dabb8983e6a06b314a714.jpg,416,416,Fake,73,68,338,342
fake_2800-Kopya-10-_jpg.rf.a5350e65f3e08e5d40df664ac5f87c49.jpg,416,416,Fake,91,75,305,310
real_3055_jpg.rf.a529e0c28ff3ad3b00a6b152d2061347.jpg,416,416,Real,95,60,305,337
fake_1906_jpg.rf.a5385c9609888c178a610ae7c4234e99.jpg,416,416,Fake,57,0,354,335
real_3037_jpg.rf.a53bcec34114191658b6317b1b845a20.jpg,416,416,Real,86,23,347,338
real_328_jpg.rf.a53e1063525e10f76cea633ec6df75b5.jpg,416,416,Real,52,12,346,338
real_1880_jpg.rf.a549e5aeaedb42e5b2d0be6cdc4fe200.jpg,416,416,Real,93,51,355,336
fake_1123_jpg.rf.a54ca158c387891b026807b86225108a.jpg,416,416,Fake,90,1,364,308
real_1297_jpg.rf.a54874e2df67e2d69201656c58cc26ed.jpg,416,416,Real,129,74,269,280
fake_1281_jpg.rf.a55ad70fe71f3c84ca45dbb5c3d9a937.jpg,416,416,Fake,58,3,362,331
fake_3409_jpg.rf.a543c4eb22dc7eb9cfe4b9165e739021.jpg,416,416,Fake,98,49,320,315
fake_2029_jpg.rf.a5523978c5853cbcfd00b3d8973acccc.jpg,416,416,Fake,70,0,357,368
real_856_jpg.rf.a55e31512678f817561d8ab0a08fd7d7.jpg,416,416,Real,93,50,308,333
real_1322_jpg.rf.a56e395b7e4634f5d0fd283b1b1552b6.jpg,416,416,Real,244,47,416,330
fake_56_jpg.rf.a55cdb8b206a1cbba0b402dcf4829c6f.jpg,416,416,Fake,77,12,336,327
real_336_jpg.rf.a571b1db3d4675590a1e665645f8476b.jpg,416,416,Real,120,67,315,307
real_2994_jpg.rf.a5744b8c0bc427857f32046b25ed2042.jpg,416,416,Real,73,0,357,371
real_2116_jpg.rf.a57c532b003bad9b4e10a214316d751d.jpg,416,416,Real,38,13,346,365
fake_3032_jpg.rf.a57d598229d30efea00a82bbd9380b04.jpg,416,416,Fake,108,68,332,334
fake_419_jpg.rf.a5854e92e430163fa0f5524392ac5e73.jpg,416,416,Fake,13,0,370,357
real_3649_jpg.rf.a586e66ae074c9c19810249fc87af302.jpg,416,416,Real,77,14,306,321
real_611_jpg.rf.a58eb32989b9b8832f967b83c5689369.jpg,416,416,Real,124,37,306,286
fake_344_jpg.rf.a5804a8fb297c59b967290c4b75cd4c2.jpg,416,416,Fake,103,76,304,322
fake_2966_jpg.rf.a592f1b223c772c749e24313a51aa333.jpg,416,416,Fake,82,87,342,351
real_2767_jpg.rf.a595171b98a4ad445b74cb53554e4199.jpg,416,416,Real,68,0,333,330
fake_2242_jpg.rf.a59621ac1434a011e508292dd4d31970.jpg,416,416,Fake,78,0,335,328
real_3116_jpg.rf.a59087d547df42f78a981c7b5497cbce.jpg,416,416,Real,80,0,343,335
real_1564_jpg.rf.a599e82f5ae3661d14907f2245e30f04.jpg,416,416,Real,44,46,357,382
real_2109_jpg.rf.a596377f9ad25a6b142cca8c7e4d44e1.jpg,416,416,Real,61,0,338,314
fake_1514_jpg.rf.a59ac890dab892368fac84580c5a9d0f.jpg,416,416,Fake,62,0,366,336
real_2480_jpg.rf.a59f680b9facd3199c5d2200f02b3ed4.jpg,416,416,Real,102,39,294,338
fake_1219_jpg.rf.a5af62cbb799cd2747211734ca568170.jpg,416,416,Fake,58,0,360,349
real_1834_jpg.rf.a5b027f4ccf41a03098cfa05b551aa73.jpg,416,416,Real,81,42,315,346
real_1843_jpg.rf.a5b24cdc4a6d81e65803a7f53f012c48.jpg,416,416,Real,99,25,327,371
fake_2813_jpg.rf.a5b32c9a68fccc6970c5907194c9a3c2.jpg,416,416,Fake,112,63,292,322
real_2237_jpg.rf.a5b4f0e74ce6ec1a094d920db340918d.jpg,416,416,Real,70,82,283,343
real_2274_jpg.rf.a5add39a106dccf84017599601e44f2d.jpg,416,416,Real,109,42,313,332
real_1995_jpg.rf.a5bf2070c6cbe901d8623da2cbe05770.jpg,416,416,Real,56,7,308,332
real_3071_jpg.rf.a5b7c7d1d8d1cc71be5d40bf08dd4a59.jpg,416,416,Real,43,30,368,317
real_535_jpg.rf.a5c40c2f91236ef43666a6a8e6c41314.jpg,416,416,Real,93,71,268,351
fake_2259_jpg.rf.a5c2425c1108af991d5c91a381750aea.jpg,416,416,Fake,33,0,412,365
fake_1799_jpg.rf.a5c02c908598866886b673ed1347909c.jpg,416,416,Fake,83,16,352,370
fake_269_jpg.rf.a5d17f7317212360f789ffca75e0e90f.jpg,416,416,Fake,94,55,327,330
real_2084_jpg.rf.a5cf2dfbd8b813a24c753230ace64323.jpg,416,416,Real,41,0,345,345
fake_1992_jpg.rf.a5d953d72d944db15b481fa755d5d612.jpg,416,416,Fake,7,0,364,359
real_2327_jpg.rf.a5d960bde2c19643b32b9a112f1906ae.jpg,416,416,Real,102,81,316,318
fake_720_jpg.rf.a5efcffb72240aaafa3ebda2056d21de.jpg,416,416,Fake,83,6,366,338
real_1361_jpg.rf.a5e379fb62da3630526784b9e32125fc.jpg,416,416,Real,101,76,294,311
fake_575_jpg.rf.a5df1a7f54bf3c99e73143ae94e87d4c.jpg,416,416,Fake,100,7,359,339
fake_1549_jpg.rf.a5f0d3c99ffa1b57130656009bbf51ea.jpg,416,416,Fake,16,0,347,327
fake_3773_jpg.rf.a5e6cdf2aeccad0673da1aaae2ac451b.jpg,416,416,Fake,119,38,333,328
real_1280_jpg.rf.a6127c10bc118c4500cf27dc73067214.jpg,416,416,Real,56,60,336,343
fake_3067_jpg.rf.a5f788e2f20a4c2b3e60369a9ee599f2.jpg,416,416,Fake,56,25,304,352
fake_2057_jpg.rf.a5f6f89ed275e17227fe96c2cd8c7186.jpg,416,416,Fake,47,0,351,329
real_384_jpg.rf.a603d3052fd368ace8df83f19f05e23c.jpg,416,416,Real,94,75,319,357
real_2501_jpg.rf.a61892b99a16922753477e95de8bd806.jpg,416,416,Real,73,21,344,356
fake_175_jpg.rf.a61730be0fd2f9eb40da7248bfd31f25.jpg,416,416,Fake,48,0,359,346
fake_962_jpg.rf.a614c4e32355bcea2da84ecaa66abe9a.jpg,416,416,Fake,74,0,350,353
real_691_jpg.rf.a61d373f42d25c76eacf58a24afc4fb1.jpg,416,416,Real,0,0,416,416
fake_86_jpg.rf.a623a5326af8223567ef61a0558d9b8c.jpg,416,416,Fake,94,61,319,331
fake_345_jpg.rf.a62024ce240b01f10f3a02dbcc9d704c.jpg,416,416,Fake,98,59,309,318
fake_644_jpg.rf.a63aaa0a4b14813f5135530d86d4bda7.jpg,416,416,Fake,69,17,349,337
real_168_jpg.rf.a61aea0b4777b0686015aa157beb2203.jpg,416,416,Real,35,0,408,292
fake_556_jpg.rf.a63b5bf009fe238c926ffe7222812217.jpg,416,416,Fake,69,22,327,340
real_3742_jpg.rf.a626f77b06013ae40f68f9b2b3d87bd1.jpg,416,416,Real,99,83,293,346
fake_2869_jpg.rf.a638ca6a71179d633fe4f317bd9fd095.jpg,416,416,Fake,106,84,313,336
fake_2524_jpg.rf.a64d747336cf55b7b2c32766105a308c.jpg,416,416,Fake,89,25,342,353
real_2001_jpg.rf.a64f477895ec41d2be319acee94a9541.jpg,416,416,Real,88,50,331,334
real_3531_jpg.rf.a63fba177f137cd12de3cdb4a10a0092.jpg,416,416,Real,89,80,299,328
fake_1666_jpg.rf.a642759d8f8567fd5886bc52006e16d2.jpg,416,416,Fake,0,0,335,336
real_2583_jpg.rf.a683da272f83b0223bb60f13dec97cdb.jpg,416,416,Real,84,9,362,324
real_3114_jpg.rf.a672b588962fc1f3cfaa902deec1710e.jpg,416,416,Real,74,76,333,353
real_1110_jpg.rf.a6817fb647c022e73e1a72f0ebb7c127.jpg,416,416,Real,83,67,327,345
real_534_jpg.rf.a65a3355e44f145be8a97599da6c4c6f.jpg,416,416,Real,78,61,340,354
fake_2884_jpg.rf.a68fececcb65d75604fe9d1857efc35d.jpg,416,416,Fake,77,28,348,314
fake_1336_jpg.rf.a698bd20d766c4a7a52b66ae55d39dd6.jpg,416,416,Fake,0,0,354,347
real_3069_jpg.rf.a686a79b7868778127b9994be925f34e.jpg,416,416,Real,100,75,275,244
real_63_jpg.rf.a696923c340f6ef3b6c385bbc8bef591.jpg,416,416,Real,113,71,330,333
real_2199_jpg.rf.a68e38cdc42c1e1c9c67e29fea215f46.jpg,416,416,Real,54,0,371,343
fake_1823_jpg.rf.a6aa2b1b84f83730e48ec7c1bc3bddcc.jpg,416,416,Fake,66,0,371,354
fake_540_jpg.rf.a6792042bdf4277b270939513176658e.jpg,416,416,Fake,42,0,365,403
real_2874_jpg.rf.a6af41bcc5fba1b4078644adaa1596f0.jpg,416,416,Real,129,74,335,311
fake_2975_jpg.rf.a69b102d5e896f167145f21df7436b73.jpg,416,416,Fake,26,9,321,348
fake_3611_jpg.rf.a6c63a047f4aabf996aeaf17c31f87f7.jpg,416,416,Fake,61,0,323,322
fake_1788_jpg.rf.a6c0b922afd02e1380a391b11d9835df.jpg,416,416,Fake,59,0,415,372
real_599_jpg.rf.a6b022fe69c3718c2c3e41181ea1d255.jpg,416,416,Real,79,56,339,331
real_1124_jpg.rf.a6a3ef6dc0c66b39bb48172264dfd7ca.jpg,416,416,Real,100,82,317,326
fake_1813_jpg.rf.a6cd93928f165c89db77f9f5ed3e365f.jpg,416,416,Fake,55,0,328,318
real_56_jpg.rf.a6cc3769c50baa681d006199e68dc728.jpg,416,416,Real,116,58,315,329
fake_240m1_jpg.rf.a6d3f88aeab32cccf65b3b3149a0f280.jpg,416,416,Fake,63,35,386,374
fake_1913_jpg.rf.a6d8eef22190bc51c036a6e1db680dc7.jpg,416,416,Fake,8,0,368,344
fake_3094_jpg.rf.a6cf6408b63f7834a4b7c59b6caa9f64.jpg,416,416,Fake,116,76,323,318
fake_2450_jpg.rf.a6d958b1e1add1f8578774e7d35f6b86.jpg,416,416,Fake,44,0,369,362
fake_1102_jpg.rf.a6d98e65607044c4f742f4f6de162339.jpg,416,416,Fake,65,0,416,389
fake_3340_jpg.rf.a6d82a38fb3ef30dcf328a10ca38c1c1.jpg,416,416,Fake,89,62,303,322
fake_1997_jpg.rf.a6e2dca4d5e5ca61e0a99fe03fa8bb6e.jpg,416,416,Fake,0,0,333,346
fake_3674_jpg.rf.a6e40da7d0175de64ea493dd8458f4d4.jpg,416,416,Fake,63,38,298,338
fake_1310_jpg.rf.a6e516b4378a52b0e2f15a5e98b7de12.jpg,416,416,Fake,0,0,316,361
real_3746_jpg.rf.a6e05526b533653dc0ed2b2f68a121a5.jpg,416,416,Real,82,44,338,342
fake_2355_jpg.rf.a6dfb420db044b4793cbe04fceb47295.jpg,416,416,Fake,63,0,342,359
real_733_jpg.rf.a6e5a69b69b6ba53d4faad9a1f3b89fd.jpg,416,416,Real,92,39,336,348
fake_449_jpg.rf.a6ea6f57bb7b2ffc4eb58b3636bef515.jpg,416,416,Fake,59,0,349,325
real_3228_jpg.rf.a6eb3dad7d76244c55185a96c64d4644.jpg,416,416,Real,55,0,250,268
fake_2366_jpg.rf.a6e963aff277022e51c1b57215538415.jpg,416,416,Fake,69,0,360,348
fake_2013_jpg.rf.a6eb40f16791841ecaf023a9677a606e.jpg,416,416,Fake,66,0,346,347
fake_1059_jpg.rf.a6d9b2817666bd90a79bd37d79293ccc.jpg,416,416,Fake,23,0,357,351
fake_3398_jpg.rf.a6ed1d2d7f0958a95833a61ca09971a4.jpg,416,416,Fake,82,43,312,349
fake_2172_jpg.rf.a6fa5fb5df8397ed47c2fd84b597cb7b.jpg,416,416,Fake,46,0,357,348
real_616_jpg.rf.a6fb6867dc7e2cad75e7e80af0cac051.jpg,416,416,Real,79,22,345,328
real_1602_jpg.rf.a6fce5493d5c0c65a1969d63976d4f9a.jpg,416,416,Real,115,15,299,362
real_1668_jpg.rf.a701dd408fa9b28398cf562e772a87e1.jpg,416,416,Real,91,58,328,343
fake_2645_jpg.rf.a707312654be488f43125bc0ba0d4873.jpg,416,416,Fake,33,0,333,330
fake_3610_jpg.rf.a70ac475a41c3a07f26b4e3fd95ab95c.jpg,416,416,Fake,51,44,332,365
fake_3248_jpg.rf.a71c0891d37f8d0383fc993dbe067194.jpg,416,416,Fake,90,72,287,347
fake_431_jpg.rf.a6ffa2663006a906e52fa38259fc270a.jpg,416,416,Fake,85,5,335,326
fake_2045_jpg.rf.a71438f88c5a8e4d0bad4ae43ced8bce.jpg,416,416,Fake,82,0,325,335
real_258_jpg.rf.a721cb6e99cab9c3adfb96d70115851e.jpg,416,416,Real,108,35,367,341
fake_1900_jpg.rf.a70dba23d3db375ca96aeb08f1c6a742.jpg,416,416,Fake,59,0,385,354
real_2156_jpg.rf.a72d36ef12fd6ef3e2fed04a827a754f.jpg,416,416,Real,104,0,374,348
fake_3559_jpg.rf.a725842b5b87c8dc0ff59563325d70f7.jpg,416,416,Fake,86,53,310,333
real_2011_jpg.rf.a726fa3e01c7d2ef7b7273fcb0bb4bc3.jpg,416,416,Real,81,78,314,328
fake_72_jpg.rf.a72eb3814916ba27f723626db787f913.jpg,416,416,Fake,95,86,291,320
fake_3262_jpg.rf.a73de559f6f9ce4522208d774cd85d3b.jpg,416,416,Fake,74,55,326,329
fake_3398_jpg.rf.a7465c3099cc32ff601c90a752c0126c.jpg,416,416,Fake,93,53,299,342
real_1316_jpg.rf.a730cf35b00a12c8cc31286f43b6214e.jpg,416,416,Real,80,54,355,322
fake_3546_jpg.rf.a74a91b89a84aa2dff451bff72ea8bf6.jpg,416,416,Fake,67,74,297,378
fake_2554_jpg.rf.a7434d2e43af9ae0510da91d62a52ed9.jpg,416,416,Fake,32,57,368,337
fake_1230_jpg.rf.a74adb851119f17d6a85d71369679d74.jpg,416,416,Fake,47,0,334,308
fake_1726_jpg.rf.a74f8178f413afe41c90e2253482feaf.jpg,416,416,Fake,59,0,353,338
fake_764_jpg.rf.a7559c08e80f2ad1bfe35aee8b243ccb.jpg,416,416,Fake,60,20,352,339
real_1601_jpg.rf.a7558ad72162c6304f7635fe5d66cdc1.jpg,416,416,Real,0,0,416,416
fake_2755_jpg.rf.a76066daeb435957b3547d04ceb27287.jpg,416,416,Fake,90,38,343,331
real_3621_jpg.rf.a757f52616d919027049839b6961e914.jpg,416,416,Real,94,58,323,340
real_1350_jpg.rf.a766703784d9ed2f16fa7f4bc3b7c48e.jpg,416,416,Real,1,38,317,340
fake_3463_jpg.rf.a766187b7c3b0557b139e8d3edef4cdc.jpg,416,416,Fake,90,62,324,333
fake_1006_jpg.rf.a760ef21ddc3aec79c912dd85c0d34f1.jpg,416,416,Fake,35,0,363,325
real_1474_jpg.rf.a75ab4b25d1dd1187680971db929dcda.jpg,416,416,Real,124,73,311,329
fake_2125_jpg.rf.a7698e22a67f647683661078daf65bf2.jpg,416,416,Fake,81,24,312,353
fake_2127_jpg.rf.a77150378e6b4e7969f9bdebd9400658.jpg,416,416,Fake,63,21,333,342
fake_2386_jpg.rf.a7889c65ba076847edc4b0ad4ae43496.jpg,416,416,Fake,39,0,359,344
fake_2220_jpg.rf.a78947881cd13956315baede0639939b.jpg,416,416,Fake,93,35,322,335
fake_286_jpg.rf.a79d7bbbef01c22c4795ef2fdf4a6346.jpg,416,416,Fake,71,70,318,358
fake_3325_jpg.rf.a79e7c74c62b3ad5dd408686261f3824.jpg,416,416,Fake,94,52,307,326
real_2486_jpg.rf.a78dbba7e309372f405fa962bbe26c77.jpg,416,416,Real,94,39,312,351
real_3218_jpg.rf.a7802f110cf7c335300d97bee075781f.jpg,416,416,Real,90,66,313,330
real_1541_jpg.rf.a7a03dbae1590cf02d936351c1ae1803.jpg,416,416,Real,101,81,333,339
real_1429_jpg.rf.a7aba835d3b7ffdf9fb876b474e30d5e.jpg,416,416,Real,69,66,333,341
real_3428_jpg.rf.a7b63702b03440c5ff74aaa236d9e020.jpg,416,416,Real,54,41,350,345
real_2997_jpg.rf.a7c3819e2fe97b0a0a9ac2867655ecf3.jpg,416,416,Real,89,102,312,364
real_2782_jpg.rf.a7c46b2cf2243e39cec9984709c394cc.jpg,416,416,Real,77,13,356,352
real_934_jpg.rf.a7a8d596ecd4917c39ae03ba4f5d5a8a.jpg,416,416,Real,92,69,279,335
real_1510_jpg.rf.a7cfa392211cd36ae1fef40157d1d73f.jpg,416,416,Real,45,29,353,350
real_1842_jpg.rf.a7d0699cde0a6d08c4fdb05a66129f1a.jpg,416,416,Real,15,0,304,335
real_3056_jpg.rf.a7e03de5cff1c6dbdc5caa5a30d3f35b.jpg,416,416,Real,160,52,304,261
fake_1726_jpg.rf.a7e127f259b9fcc15f58710c1682e789.jpg,416,416,Fake,64,0,347,333
real_1708_jpg.rf.a7df11d8a115e51e6c25cfce18d4a69f.jpg,416,416,Real,100,72,328,325
fake_1070_jpg.rf.a7db5836998ad54aba32c5471037479d.jpg,416,416,Fake,26,0,385,337
real_3267_jpg.rf.a7e6b65b04e6f98b50606a39be038def.jpg,416,416,Real,77,57,341,358
real_1586_jpg.rf.a7edfab440a1403ac6b80b7514965cf6.jpg,416,416,Real,74,0,342,349
fake_3400_jpg.rf.a7f9b74d4ce48e5add9b67e1ed562e82.jpg,416,416,Fake,94,27,357,354
fake_1601_jpg.rf.a7fb964628d2274c76c5564767bf9023.jpg,416,416,Fake,65,0,350,355
real_1555_jpg.rf.a7fdd020e6b42751e22669a149ab1838.jpg,416,416,Real,73,2,362,376
fake_2490_jpg.rf.a80a5109d89ac4de37bb87e3f1e612ad.jpg,416,416,Fake,107,0,337,326
fake_765_jpg.rf.a8081fc19762feab7705a5f958b46f1c.jpg,416,416,Fake,53,3,351,343
real_1507_jpg.rf.a80d8e618b00f9f7d41c271eee2d883f.jpg,416,416,Real,73,0,364,362
real_1109_jpg.rf.a80c1718607b7004105e3dcad1d6c174.jpg,416,416,Real,74,39,416,352
fake_1653_jpg.rf.a8084b12d4e298ba00b80fd384435d0d.jpg,416,416,Fake,51,0,321,332
real_2393_jpg.rf.a8134e0d588b16b401cc26273f1dad37.jpg,416,416,Real,91,56,305,328
real_1529_jpg.rf.a8173e75357e03f2377af47d213edd93.jpg,416,416,Real,73,60,329,365
real_1372_jpg.rf.a80fbc6824e4c3495a56e1cd90dc09eb.jpg,416,416,Real,100,70,294,335
fake_2692_jpg.rf.a81d2c9334104f9a787d8ee822ca44a2.jpg,416,416,Fake,31,0,354,372
fake_157_jpg.rf.a813f910eb3de66cffc237171c716007.jpg,416,416,Fake,60,0,335,316
fake_1663_jpg.rf.a81aacb9ca6ae356b976f43b7a78744c.jpg,416,416,Fake,82,0,347,326
real_1527_jpg.rf.a81f74887441f349e022941ed57291c0.jpg,416,416,Real,96,41,316,324
real_388_jpg.rf.a821eb041df49c491f940ba234f6aeaf.jpg,416,416,Real,86,31,318,348
real_3584_jpg.rf.a81ff1bd42724027ee5f27705b19358c.jpg,416,416,Real,93,45,317,327
fake_1084_jpg.rf.a82c1b2704ce20bbe5900320734104f5.jpg,416,416,Fake,39,0,370,332
fake_1071_jpg.rf.a82d6e1354f8a1062d794cf168a69d46.jpg,416,416,Fake,33,0,364,316
real_1686_jpg.rf.a82202f2f70fda737dfd80b485da81a4.jpg,416,416,Real,70,76,359,394
fake_1856_jpg.rf.a837d0f4a37f78404ade5853914a0863.jpg,416,416,Fake,35,3,354,267
